ff9d93d7b7e46787568f2d241caeaf3b,132.0
e3055f1b3a2ef5ffe239567f02e0e758,131.0
daae43be6cf06991f62a085ba8bff3b6,129.0
c7205100c08de2585db74f670a36edf9,126.0
0f2a5acc53e55f2c9f0c7409421dc5a0,125.0
f3e9d78daeea42d345080748e31ae3dd,121.0
fe9a3e2c5c45bec637506a2ae1eb243c,110.0
2385fe1c2dd5a3f83237272a6644088b,110.0
41968913d9ca2d9dfd73c99f7947bb01,104.0
c220411c349b8a75624ff17ef6fd3923,104.0
096f911c3b198f8abf1001f06307306b,103.0
f1b5d72cafaaea7b61c531cb90452d9c,99.0
c8e34bb10306cd8cc72e42eb1313b7c8,95.0
c0d5395792eadbf5f62e8ffb14fa0262,95.0
a6b6710fb78a99a2d9112a2ff620abb6,89.0
8e6f1849d93723676dff6cb1962941a8,83.0
223141ee97781bbede60bb494d599448,81.0
a927fa934cf9d977992764c4dcba0b7d,78.0
00cd2f68603124759047487807589f27,76.0
ac28c199405fa8466bdedf16d456edbc,75.0
03a1f9f63e2fa6c7bdf27d33eba2b09d,75.0
3562d3a0374b9f2ed190c1a7aa7dedb7,73.0
f9f8a1e38fcd6166305ee1a90187d5ed,71.0
e1d34bfaee639f5be81d28b8b33c5e2f,69.0
e21e804c8cb49a5e0492b8fc5454220f,69.0
1e040db0048bb4067f6d355cb45648dd,69.0
80dd71f0135ba7b0b937f699b90d18d8,68.0
b65410081c87ed629211d7fb136ec45f,65.0
ee766857ab5fc018ac26632146bc90e1,60.0
2197e3c697e9c1427ae1c3277d3c71f9,57.0
466f240b16ae7967d70c0d1c09d52b3d,57.0
5f1f6453ad88dc836876671d27f97f58,57.0
c75ae6008025d80134bd14e9712f9d5c,54.0
8c65d91e013525d1c8606fab40e0a88b,52.0
e07164dc4c344fb8e6717042190ef640,52.0
fcc84f75257e928f79853e39bb2c6d23,51.0
b72909635060381035aa822951ccee03,51.0
5f09e0e726ecafb8d3d90d9237c33017,50.0
975aa5c886989b5d915be8945a42cb54,50.0
13506518b825bfbd65794347af5958c6,49.0
431b7a050a85f69cfcb3d5bb614a02e9,49.0
57e11c3559fa2ef79a2702684229e4ba,49.0
2d01d21dc12ee96d173b6ab4e83f9a3b,48.0
dffc86cefa76e3e3d93e7eea450e6807,48.0
22907d450b79c927e4ffe34a2d09d2aa,47.0
cdb79eecfa38ac58e99bfdef45fabfce,47.0
d93a3ef54cd04d16c30a94e15287caf4,46.0
5648dccee530d68ceb3e4d7d22cf8756,45.0
08faf2041b38f0c8f2faa68e7d5edd31,40.0
61db0bd527e07336202fd0ff4578c042,40.0
cc82a5a0b284dea47583c8afa5a99755,36.0
446b888f8119b56e60b68ad01e3dd288,34.0
85db0d60e8985f5dd02b1b3c10e2c371,34.0
aa47f97eda87d644573886511f2ab067,32.0
b8cd8bdfb9f24acdc936b524a9d81d57,32.0
3abae39e94cf51920aec2b9fb42b53a9,31.0
9129a83558e80b03a9a3ff04d6f61f19,30.0
d23bbe506e4ded19e9dd017b65275bab,29.0
501a3e687c65822914e1a727e5f43331,29.0
49278a5c999a5119dec0511de99e703a,28.0
851bd80d021dcf4e9f3f11e95310927c,28.0
6d4ab2107d92228c6751838e7dbbe697,27.0
10055b4de0b725f946f9dc5f3e8409df,27.0
7799200040e84123975fe96a93db4500,27.0
8212472385df0dc1b6527a764d613b7d,26.0
85a3e769a721c55ca2b9880a56a43373,24.0
e36be349dea51383ef7c2f26dd242def,24.0
af26ba64d6f2fab3985dbc4fb2a8241f,22.0
08eedcaf8f982611c4982038139f6271,21.0
a490e1b882ad784ba673e53304d25896,18.0
cd8d2ddb88bbe44dfa61a34dfd244b0b,17.0
7b28c20e72c6c95b3e604f0849245770,16.0
0a3cf58d4ca062c13d42c9db4ebcbc53,16.0
b155d97b79acc3086ce118451afa0124,16.0
02df8598ac39f1ef54609afb19c8c450,15.0
9f714d25a4bc413714e7a989023d5999,15.0
eb780084d3c5b406ff6ff7a4734850ec,15.0
912487364b4fda5993a03f47d60111e9,14.0
b9ed1a2c86edb972db7742981e6901da,14.0
e238c6f976254aa34d2106b20782549a,14.0
71388bf0952df19a8fad5f1bfa9d8c43,13.0
f95b1ff191764f53c85f7e7ab0efb549,13.0
9cf3ece63fb5e5d8a14a81d6ec6f2b7b,12.0
7d518e827d9d6a525a3c1d4b64bdc73c,12.0
8b112a3d78d318b40b46b3880a5ac5ce,11.0
4e1bda045e6ba843353281138c649093,11.0
9ecb011b73b151660fc0f8650ef1da00,10.0
1669dfe46ed0ab567bbdc946fdb2b8ef,10.0
ff316fa5f91785b97b8a10e993cfb8e0,10.0
ff2be076cf928bdf0eb0935b49878911,10.0
235a3631d1cc01de1de9aa6fc9025300,10.0
3d253aef8387df4123aa1d1e99c74aea,9.0
c518773de1fa8f58aebfc3c18e017d10,9.0
3883c3ab093249287e47ca21ff186ca4,9.0
45c2b4ab81a86856fb91c5f96544e9bd,8.0
ef2ea87e7d594f50e6e706d946eb089d,8.0
d925f54f2129619db22eb998d6021440,8.0
99ee92e36a3bfda54437f2370facd8c8,7.0
c5e5fd5c9af649aec207b86dee76d5f3,7.0
5eaeab6fa2a8efe96eac7a0712c65080,7.0
630d3298d6df053fa8d57ead7cd4df95,6.0
934dcdcb25ead801df5ed7b7c9f1477b,6.0
531aa5958090e7b9ccce63177bb153cc,6.0
7911816f5e81f650f769aba0d5c708cb,6.0
3d2cd874a4eea35af603ca0c0c25c89f,5.0
c4170fd31c9aceb042c699e6c8b0f486,5.0
2312fa68895be3d61975e48dda211263,4.0
19d2d0a3e544be16de60735c221a17e1,4.0
fd496fd32dc8c08ade2e8b6c9d8ee13d,4.0
90341c9ce791289cc32e350b44807ffb,3.0
dc6238760f7fb47db3501252a3751840,3.0
b2224d09fb56fffb7949a37935a5b572,3.0
51aac8df56f09e3d493625d4bab1cd7b,3.0
50c77a7d7927650d7b1a093e9d2c62de,2.0
65564efafb80060ef155c05105b8ed0b,2.0
c2f0aed95b7159dbbc1a85f7b652bbc5,2.0
