F3D2,12639.0
F3D147,8881.0
F3D149,7566.0
F3D148,6843.0
F3D6,4814.0
F3D9,4753.0
F3D0,4721.0
F3D1,4012.0
Mock,3864.0
F3D3,3503.0
F3D141,3473.0
F3D8,3401.0
F3D145,3346.0
F3D7,3047.0
F3D150,2905.0
F3D146,2646.0
F3D5,2644.0
F3D144,2146.0
F3D143,1656.0
F3D142,1625.0
